Ticker,Eigenvector_Centrality,ER_eigen_Mean,ER_eigen_Std,DP_Eigen_Mean,DP_Eigen_Std
DOCU,0.0010607982648521482,0.0371238278652873,0.0075564115941299925,0.009438741761853007,0.0015467462820307433
UPST,0.0038819353844388657,0.03719073760834292,0.007835040844139078,0.007355256497363591,0.0013430394392544597
TILE,0.004712279872749014,0.03739545330703423,0.008034627604883784,0.00938127955922074,0.0014933410018741233
DAL,5.7358733892788685e-05,0.03755118112042943,0.007481046258290828,0.0020935872833392475,0.000709325795962621
PWR,1.7872079044513202e-06,0.03737720579066702,0.007684250805901327,0.004199793935594705,0.0009994626412642349
VRT,2.56162583748538e-08,0.0372958770990043,0.0076778729771555965,0.001039910483776764,0.0004929322602681491
EME,9.024924219810665e-05,0.03766580129342444,0.007594114282817354,0.004148730464287072,0.0010316605098320128
FIX,3.2636235678577915e-05,0.037375040071642406,0.007991598138258215,0.0042062754628886265,0.0010013368153736948
STRL,1.7868459015366015e-06,0.037325328155472744,0.007764273980554536,0.003169167550377268,0.0008674391010515565
IDYA,0.0018487397355258259,0.037368771413922815,0.007974154032583993,0.005234149019834396,0.001127393753216255
K,0.0026987605789039045,0.03731505567209298,0.007713821656539523,0.006294175082659661,0.0012155051496429122
RYAN,0.00014270870453878706,0.037095758077841594,0.0076786009054096525,0.0021115265515135252,0.0007329759281390372
EXR,2.7246692280912905e-31,0.03714067486985566,0.007739578614091698,0.001051151426911538,0.0005161656580985156
NSA,3.8532641753473344e-31,0.037439298380561085,0.007513462802113447,0.0021254904367305648,0.0007308508608036541
NCLH,0.00011943260715251525,0.037262580510916896,0.007895427256966165,0.001061824680760829,0.0005241535127525922
HEI,0.00024014996488325353,0.03772936853192711,0.007852357741275304,0.00105667828546294,0.0005113778765781298
UDR,0.0003542501706100115,0.03731383140383592,0.007773334119936602,0.012526634982582455,0.0017452196386452672
UTHR,0.00320662199327697,0.03722692825745982,0.007698457788743366,0.008374193121182271,0.001476383439898112
SNA,0.0010561685127592163,0.037628367722072883,0.007885620871723254,0.006261944930055209,0.0012744047577729547
BRBR,0.00018160969649692906,0.037588785709444385,0.007929411755883572,0.0052354070798206155,0.0011603993712806274
GBX,9.530516676013216e-06,0.03766667033769824,0.007684222985916563,0.0010542129772205774,0.0005098856790663498
NUE,2.9541407401345685e-09,0.03750472430907368,0.007656250051967306,0.0010654350573289643,0.000511976528992854
CLF,2.0615042589551196e-07,0.037241968008846354,0.008017615542901192,0.002102465501393849,0.000709500715607619
MCHP,1.4920720945158135e-06,0.03729950406859897,0.007439369546273665,0.0021225545713215665,0.0007189358765635318
ASH,1.618551034337932e-05,0.0375039595600243,0.0075588080809677275,0.0031380525160337493,0.000858834029859724
EPAC,0.004303245072026974,0.03731157099488672,0.007698564707820205,0.006293144196730326,0.001241812805728441
EBAY,4.789272803532419e-06,0.03728565035265936,0.007668230082219104,0.001061577729914492,0.0005258734442367089
VMI,0.00454962783879617,0.037669926900101784,0.007892020484525546,0.007316143337674942,0.0013549832355774071
TW,0.0017303973615290873,0.037381040988081295,0.007800609391417052,0.004228549285705455,0.0010111067737673582
NXRT,2.5356788794025366e-05,0.037380085788945396,0.007376720285364541,0.007352667231402154,0.0013837422385791147
NJR,0.0032686925845674735,0.03736873274694829,0.007601600011486311,0.0062809158491408225,0.0012084287238915369
OGS,0.003279209176998054,0.037322163242387005,0.00771898914415579,0.009388157157916886,0.0014999871028742106
MGEE,0.001168638400802542,0.037157958300443175,0.007505564977508527,0.0010308137707540218,0.0005145323768179169
FCF,0.033620985465733035,0.03736568993050999,0.007541667971512773,0.04341570378457125,0.0031371848325095035
FMBH,0.018929513325888856,0.03705938857156945,0.007919273594596562,0.027786488025313746,0.002517159903089363
EQT,7.398936525982382e-33,0.037195214817928715,0.007984916698510106,0.0010516770283988284,0.0005280526279836271
EXE,7.398936525982382e-33,0.03717581863274166,0.007842038618999755,0.001047690899870049,0.0005076937116009547
AUR,0.0015037957977996307,0.03722388470755368,0.007603017874818339,0.001066527416947904,0.0005324648227109412
WOLF,0.0002763267340345484,0.037616063060675074,0.007672614377019797,0.002119543743319931,0.0007237769742307617
SR,0.004082959607441312,0.0371483412686893,0.007718320339918767,0.007234980991720656,0.0013488862878278985
CTRE,0.0002991262361214343,0.03771599086522731,0.007603477544886554,0.007414767413662267,0.0013267399138605048
BWIN,1.8528856032255554e-05,0.03753965281608191,0.007744947268840207,0.004229067174956389,0.0010157454210410089
PTGX,6.381141293393026e-05,0.03763611012431127,0.007451797728363997,0.006248757862103845,0.001219950010689415
PDM,0.000369744017454059,0.0372185429419676,0.007501499970422498,0.010540947372840432,0.0015870186402545472
DOV,1.148118699178229e-06,0.037227066408970756,0.007766594394605457,0.0010497140793015217,0.0005125846811644212
CR,8.011565113625368e-05,0.03696355715618339,0.007805360136421962,0.0031274584082868514,0.0008610741925190541
DOW,1.666842417817035e-05,0.037554780154626356,0.008021475860367262,0.003172797654226972,0.0008698389469032866
LYB,2.3893087933936846e-07,0.037573957518482005,0.00766318326427522,0.00104852674797756,0.0005056387577401019
WLK,2.3893087933936846e-07,0.037504812526308044,0.0077718745579671445,0.0010729370906686316,0.0005070268880444566
CE,0.0011624540989410358,0.037113339263096214,0.007684732850607848,0.006326600835714247,0.0012606517900030539
LEA,1.4382716878934535e-05,0.0377544131060569,0.0072807780464273,0.004214399588003023,0.0010493533984901775
CVI,1.437689266314751e-05,0.037443355676587575,0.007406295852042701,0.0020560464665594223,0.0007339754348787181
KSS,0.00048804748728192165,0.03705316468298933,0.0078061153518905425,0.0010716278369209528,0.0004931498202154705
RCKT,0.001942783818021673,0.037451602059153814,0.007594558588950532,0.007352010692482376,0.001285191842959794
ASB,0.008486015223753607,0.03759243328179369,0.0077716939659764695,0.010397181519311356,0.0016268807198149653
CVBF,0.011634988952403915,0.037585172245637066,0.007661651079516867,0.014611919060594163,0.0019233988601206962
ATSG,0.008799700177475304,0.03745896561252056,0.008008241989599594,0.015595551345801432,0.0019164517339858766
HAL,6.060911554595509e-08,0.037097724232901225,0.0077314596894027246,0.0031522199810881243,0.0008919040605572652
PBF,5.1002952810903195e-08,0.03715237349644525,0.00752893342902506,0.003095677294276769,0.0008875444439966455
ATKR,3.497754701223072e-06,0.037400153873253475,0.007850554501548654,0.003137959200361905,0.0008485363820328419
ZM,2.0623901409004047e-06,0.03777235320447336,0.007608358859321861,0.0010446754896168695,0.0005020484633420978
PTON,0.00014386980833829742,0.037662356248089876,0.007607095159456625,0.006354077829071709,0.001263670562282199
DX,1.540975463222636e-05,0.03740992208888948,0.007403335895200391,0.0010378814208063122,0.0005084914185455435
CHH,0.00237907143480195,0.03751384684110244,0.007568677307285503,0.0032007483838108605,0.0008921637856583212
NRG,7.398936525982382e-33,0.037403979127188236,0.007786622583376809,0.0010520941309496328,0.0005139653167033282
AM,7.398936525982382e-33,0.037579509227218776,0.007471191237643666,0.001077591183102011,0.0005078800858870772
NVR,7.398936525982382e-33,0.037307269940811225,0.00783127950088659,0.0010650387263184413,0.0005167991373438305
MHO,7.398936525982382e-33,0.0375935233456475,0.007356591517435939,0.001072606840355048,0.000513919731193358
BIIB,0.0005705789050750204,0.0375639057127996,0.0076250050094297285,0.0010671521870540526,0.0005168130160637159
BFH,0.00560427117542336,0.03721563878363928,0.007400189594456065,0.005203796059255022,0.0010898538482766562
Z,0.0005815089850025957,0.03733442365886606,0.007752910647020037,0.0031199835764059588,0.000854098458545783
FOUR,8.334005293214597e-06,0.03716817358729639,0.007591393633425883,0.001040350186270613,0.0005147458728450521
TWLO,0.0001733765133406357,0.03740380276145631,0.0075247177558616825,0.0053065857349893384,0.0011778463590934665
PL,2.261257862177854e-05,0.037510637621967616,0.007551581712388692,0.0020724085126444755,0.0007160994649113423
L,0.0005925521184321137,0.037435699721509993,0.007562192943360572,0.0010247951098001384,0.000522675838548137
TRU,4.296899927213593e-05,0.036798056018424445,0.007423603005512671,0.004189664646496829,0.0010251022651233588
FNF,0.0021716668732266716,0.037514070866512025,0.007888045505441062,0.010436627020302467,0.0016377022334050334
BXP,0.0001037014184467334,0.037485409741560415,0.007444817370689274,0.0031066441359056556,0.0008811189783598967
NMRK,0.0004277821887621532,0.037438293065168965,0.007732087035768414,0.006334575192570658,0.0012285721027794697
WBS,0.0008169572710219181,0.03730017468648566,0.007548554450803359,0.005196415923735977,0.0011172427606611919
FAF,3.111987813569436e-05,0.03714231988616414,0.007738777823917655,0.0010734655560179834,0.000520684538708582
GTY,0.008932417293421166,0.03735935675802427,0.008054416374351702,0.021588424472089317,0.002211573927077337
ALK,3.4851579687139546e-07,0.03713982695074645,0.007619312457860977,0.002119866662383596,0.0007022702812782225
AZPN,0.0005253699152675303,0.03732547021769333,0.007784986976000081,0.001069708880654296,0.0005018326824464678
DG,0.0007353083521381581,0.037324230931188015,0.007875538754913038,0.0021031906443080704,0.0007232315934351336
FYBR,0.002148458733712631,0.037255004919638866,0.007572808637863467,0.0041936408620107425,0.001021059560591969
ZBRA,0.0016257918073853202,0.03755080165981614,0.007588277971826039,0.0021187876352833984,0.0007245393700271492
LINE,0.0011751938837868557,0.03763789025814193,0.007936639772081767,0.008359550839418655,0.0014031966962713544
U,1.6843313361099582e-05,0.037551022333100294,0.007838955234367064,0.0010569624548441641,0.0005175878609912221
SRRK,1.6843313361099582e-05,0.0373762804947374,0.0076971412707695286,0.001031182430767819,0.0005084581328595359
PZZA,1.6843313361099582e-05,0.03724151868583637,0.007612586591570391,0.0010546618072733952,0.0005098042582575694
SVV,1.6846774700633682e-05,0.037269113685040926,0.007877649597884794,0.00207335365453741,0.0007132390231247665
CBRL,1.6843313361099582e-05,0.03745478805493752,0.00759347877208383,0.0010545784872299454,0.0005252694511053336
CASY,0.00043685206682252917,0.03722486535196294,0.007817846770531283,0.0020723969839579505,0.0007560255233198753
FBNC,0.041546286002146,0.03830278517096905,0.0077444503635378465,0.0405660764103006,0.003037113985000596
NWBI,0.016067718386485984,0.0375612056742398,0.007602004813396109,0.025794990655155368,0.0024921813220153987
TRUP,0.00021170712377324873,0.037085274570423495,0.0077565104575832875,0.002112593160607763,0.0007201121254872744
NHI,4.336158459929944e-06,0.03779973739512443,0.0074769978135418224,0.0020724334602206496,0.000745884399109906
NMIH,1.7253792076097142e-07,0.03740246130428962,0.007861230929676598,0.0021023602884498215,0.0007176875872936056
PAA,2.7246692280912905e-31,0.037328814618746584,0.007428652171696971,0.0010544427623968104,0.0005048708213921453
PAGP,3.8532641753473344e-31,0.03740686660485251,0.007586414275897072,0.0020798894939417813,0.0007439888445807397
BJ,2.9870532779791938e-30,0.037457519864548046,0.00756080654918867,0.0010644514935073597,0.0005264934680081911
BBNX,5.1737280423650344e-30,0.037339001442046,0.007405711998089045,0.003127393578174145,0.0008753590247703873
BOH,0.035072976137086834,0.03752623534400565,0.007747693911238642,0.031651689987335835,0.0027443329218887285
EDR,0.0003680174251975102,0.03752652947074227,0.007507103904695267,0.002135056724546494,0.0007148635206757894
NLY,7.398936525982382e-33,0.03713935017363664,0.007707453927296144,0.0010593820610018852,0.0004901609152626746
AGNC,7.398936525982382e-33,0.03739385819587405,0.00799134131862624,0.0010731004211155944,0.0004968289072284589
TRN,0.0016639853359931953,0.03728967805922015,0.007914901040681644,0.003086336680828577,0.0008654985309800714
RBRK,0.0009715740589615692,0.03701005902960496,0.007780652602319165,0.002117006461560142,0.0007208169508105746
BRC,3.862594952039826e-05,0.03755018946801785,0.007583719058592561,0.0010904085119136622,0.0005158290028306103
CLH,1.8904503541061924e-30,0.03681083372617522,0.007203115694247744,0.0020991053833398572,0.0007044749038697083
SPXC,1.1683625728819015e-30,0.03773061871071187,0.008023967101022223,0.0010326704535119301,0.0005157653657668999
BV,1.8904503541061924e-30,0.03729273525318216,0.007858891182368195,0.0020630470271296524,0.0007275373775710724
CIEN,7.268402790472795e-05,0.037009488696156084,0.007621949418785107,0.004270903263895357,0.000994529993192237
UNFI,9.278590126660994e-05,0.037404635444953024,0.0077164858356945885,0.005235375913408249,0.0011312791772088565
LAUR,0.0009939368508778096,0.03756322718951171,0.007460233218870308,0.0031602694381018706,0.0008883693749132719
TOL,7.398936525982382e-33,0.03754691426620056,0.0074876029328147424,0.0010575920624777654,0.00052507165176334
TMHC,7.398936525982382e-33,0.03773592170404023,0.007824919285651937,0.0010775263291794577,0.0004956629087678916
GKOS,2.5661611414581288e-05,0.037445737045822595,0.007682416808913767,0.001027278017758441,0.0005143523442223725
AORT,2.5661611414581288e-05,0.03731420508910356,0.007628935601828126,0.0010531475215729742,0.0005159225471422366
KVYO,8.75149579269991e-09,0.03744152431894586,0.007641645408015329,0.0010190955454880532,0.0005210649531612462
AXGN,6.105449652545882e-07,0.0373614931915576,0.007702323714561914,0.002117105473449668,0.0007158014558169951
UMH,0.00013821508619730737,0.03756288810588333,0.007801182547520713,0.004194496884485636,0.000992810762973515
INVA,0.0001184850860675767,0.03720211189800682,0.007482049028646968,0.0042273113428619525,0.000986304358079317
AIZ,9.680281584843516e-07,0.037177185419658955,0.00781168020724061,0.0010612409054251727,0.0005113232405882473
RVLV,6.754619055715463e-05,0.03711334390191362,0.007733914857026394,0.0021032768962460585,0.0007387479252880249
LPX,0.002665124820586746,0.03734856474926916,0.0075534688849528565,0.004186726680047327,0.0010146264265400045
VLY,0.0021574350592048564,0.03735869282460774,0.0074322622519006915,0.003120194046958127,0.0008829091972941327
FFIN,0.027568091165373794,0.037104311438000775,0.007717048703859239,0.030837756549803398,0.0026484686405331436
UBSI,0.016964285199202414,0.03729277995279396,0.00788919548615169,0.0207951147732472,0.002158795889100585
SBCF,0.03218034654128568,0.03754442141695658,0.007596625408384007,0.03363774777570975,0.0027269696512358015
STEL,0.03698755906241729,0.0375115000654702,0.007809792222858637,0.03474446015495829,0.0027201765417099394
CNOB,0.005869254510783459,0.03717836628006551,0.007814017484826357,0.0062717914342777376,0.0012106554580843783
SUM,2.409430126359554e-05,0.03734112694254064,0.007556335090748621,0.0010595181481353592,0.0005178563794273933
PAHC,0.0013366034689425753,0.03757854667897821,0.007744679846352602,0.002069072611890964,0.000732405919938015
RGLD,7.398936525982382e-33,0.03741049038196801,0.00777108048263427,0.0010494671460931052,0.0005060710507156841
GATO,7.398936525982382e-33,0.03765418391228868,0.007685000302980144,0.0010673100347891845,0.0005104487845970312
BRKL,0.008028419351265276,0.036998060561961574,0.007892697987588074,0.01552943224076077,0.0018973812398586285
ACA,0.0006061137798599839,0.037592554659414606,0.007412148749410205,0.0010528939279947811,0.0005195344517402019
SEZL,0.0006061137798599839,0.03784483747301587,0.007850002201894201,0.0010252786284150122,0.0005132718529316143
BFC,0.03484354745119296,0.037064039720778236,0.007823913482620433,0.03370049822401771,0.0026990647060789164
HESM,2.7246692280912905e-31,0.03699002922147833,0.007462833334916476,0.0010538287236716854,0.0005097952432344082
NBHC,0.023409374052372665,0.03742568693975026,0.007738153823447766,0.021721857819140353,0.0022714268348242206
CUBE,2.7246692280912905e-31,0.03736290214639679,0.00761003440987249,0.0010830687277714867,0.0005067008274942987
7LX.F,0.0001346236864077025,0.03729332167897467,0.0077506106805691815,0.0021246599387732892,0.000740107464455981
LUNR,6.219418342534717e-05,0.03773732245415178,0.0076315677779862,0.001022399844713446,0.0004948870675625716
FRT,3.578416159350917e-05,0.037530135422689764,0.00750345761389201,0.002127768539054708,0.0007179386365399211
LAD,0.00011504988400705682,0.03727030336050905,0.007664653042554788,0.0010551818380199977,0.0005140996385450494
ATEN,2.800436687804208e-06,0.037311046622518176,0.00782331059693947,0.002082603308105388,0.00072130089001823
KD,4.764289663044618e-06,0.03737618881376542,0.007852626818474486,0.0010284723411315578,0.0005161733911103023
FRME,0.03412712146688886,0.03731421644919501,0.007791172252988917,0.03180583301911337,0.002613304526052797
WSBC,0.016343300563631175,0.037297956483329744,0.007871806743361475,0.018695338440822832,0.0020130852298739337
RNST,0.021808763634158505,0.037572671945412806,0.007843182238928883,0.02264620618967475,0.0023906297341973427
HCKT,0.0012626553778948603,0.03743675284509369,0.007730212826593638,0.0021320602902652687,0.0007239781940798333
IBOC,0.016352601966160014,0.03737790904184757,0.0076534996936974626,0.01951531296178962,0.0021582094309117532
AX,0.013280847827429849,0.037501343737933776,0.00782053776425661,0.017629444435266574,0.0020995538057378272
PEBO,0.01015649917935772,0.03736174050476649,0.007826274239588612,0.01457446340041163,0.0019217905422481392
MTSI,0.00033968456083871876,0.037541848308980545,0.007695244771055729,0.001059919834006877,0.0005054810928416947
LUMN,4.144077071335284e-05,0.037358410362859015,0.007920827189558935,0.0010440157247962895,0.0004944136782375473
FNB,0.006354580442089662,0.03770750406612076,0.007453862606316419,0.009405547636953967,0.0014917920939456469
KMPR,0.0020051647365680555,0.037716533914693956,0.007680770778745503,0.003178899417068222,0.0008554390749392764
HSTM,0.0012384072137116787,0.03707427193919288,0.007500380555198499,0.003196471909404308,0.0008972845845525046
CACI,0.00024014996488325353,0.03738376677869541,0.007447519315961607,0.0010830263940275404,0.0004937395246729104
ZETA,0.00024014996488325353,0.03751801905852814,0.00787009940389554,0.001058573973316067,0.0005101038407748145
PII,0.00019405544861321174,0.03717451870806347,0.007652791387685504,0.0010456951720086139,0.0005141847618514301
WFRD,6.601002749101792e-07,0.037423245425660626,0.008076114183745129,0.0010141829489444616,0.0005083094753085122
MODG,0.0014712791164205239,0.03727485964048277,0.007538504464915893,0.00524645161471819,0.001117044623339039
PEGA,0.00032681377246616565,0.03775094060266812,0.007615934695714534,0.0010489262562791697,0.0005198180208891867
MAC,8.983513702881028e-05,0.037261750538836624,0.007757709779590009,0.002117327468386093,0.0006960943730393599
TPC,4.6130364130667744e-07,0.037835597383743105,0.007598736831033466,0.0010367183341175462,0.0005109651338967814
DINO,2.0610809404395207e-07,0.037200329294469744,0.0074786689118423065,0.0010604625187600357,0.0005375328307655754
NWE,7.242610535828233e-05,0.037456835019741924,0.007671648828530592,0.00104489518297564,0.0005265341328514828
HR,3.633545583980882e-07,0.037338694550284934,0.008123872461078934,0.0010446780694174582,0.0005190704080919892
ACT,8.605935563317982e-06,0.03763282982790201,0.008095480283517916,0.0021530600636401136,0.0006954220939530467
USM,7.398936525982382e-33,0.03722594736522384,0.0077157967500668554,0.0010608004469170567,0.0004992736271675368
OXLC,7.398936525982382e-33,0.037395125180438936,0.007981123251432317,0.00107619590479394,0.0004965833389937155
INOD,0.00034208901183797137,0.0376720160007075,0.007865013901015981,0.0020727896611349747,0.0007327633064524319
AUB,0.004884907855410882,0.03740602520260572,0.007580443808238619,0.012459728040408251,0.0017057244362026725
SBSI,0.0038336639766715194,0.03693709205550833,0.007834695668769761,0.00832104676491405,0.0014260701576910254
MTH,3.8532641753473344e-31,0.037572043624583384,0.007496259535088727,0.002089257430569194,0.0007307131733749356
KBH,2.7246692280912905e-31,0.03735334984349169,0.007570819640869951,0.001029157113474447,0.0005052913424055059
TPH,2.7246692280912905e-31,0.03709777418112261,0.007837801442971864,0.0010535750359542129,0.0005051643826176624
PPBI,0.000313095742934656,0.037503160046100374,0.007837943956399447,0.002090710642734878,0.000753014955799295
LOPE,1.245750032642956e-05,0.03739534702627819,0.007603632777329127,0.001030867336827117,0.0005068663938177822
TIPT,0.006831162851921187,0.03746622989932594,0.007605923746659594,0.005206841806033903,0.0011419720628437293
XRAY,8.473618560056601e-05,0.037235973181652636,0.007642370507291118,0.0031174849041302423,0.0008724588719881001
MSGS,0.0028677539022410638,0.03727889241303796,0.007388486048271143,0.003125202172893138,0.000857193635855234
MNKD,3.1481880570178344e-05,0.03746223047695115,0.007796194610920723,0.0010432467762493737,0.0005140563875586011
NWN,0.0006408154971011199,0.037097545885720014,0.007455558932532339,0.002104166557110692,0.0007323368603665974
TCBK,0.020714011611544892,0.03723940262461275,0.007568124989777434,0.023586196719218945,0.0023495235339119017
GSHD,0.00011504988400705682,0.03755516983631544,0.008005227464618939,0.0010558134338801738,0.0005224111802940187
JBI,0.005384647781733115,0.03689151332704496,0.0074581765228531344,0.006214746201008689,0.0012328999945869375
SRCE,0.01919103573795167,0.03799358526277797,0.007346203860527724,0.019661152942816736,0.0022607759604768725
MCRI,8.899052550049641e-06,0.03700987989138502,0.007657967882550108,0.0010561906940833338,0.0005138800736943348
WABC,0.0005701887204611016,0.037754761490402876,0.007822211668243982,0.003136335964770624,0.0009177853005337527
WTTR,0.00129011214225949,0.03707647763606869,0.00771828332720488,0.002113194583111299,0.0007252175680785733
TTMI,9.809726770434156e-05,0.037517060198230825,0.007428060326943633,0.0010733616242469633,0.0005022467525984964
SM,2.9870532779791938e-30,0.03729249031140077,0.007510374066738689,0.001049153564913867,0.0005173118885520505
SITM,0.0005770557857631254,0.03719693525153041,0.007331303462838757,0.0010763310553516317,0.0004972530597718186
HI,4.234033123324342e-06,0.037806828747663494,0.007679642314640027,0.0020857665107564412,0.0007398980052956982
BNL,7.398936525982382e-33,0.037504987971627816,0.0080944348987404,0.0010155143844228212,0.000518757563422376
RWT,7.398936525982382e-33,0.036987141197993484,0.007936241717176083,0.0010441671531339614,0.0005033002213938482
GIC,1.2145326409047568e-06,0.03743205867596984,0.0077421196416552806,0.0010571953065016257,0.00051382526861827
PTEN,8.695599923861991e-10,0.03722271541148163,0.00792219175214036,0.0010317890176856968,0.0005067897659614693
VTLE,6.068476724172219e-08,0.03793690438703832,0.007809671010032947,0.0020753352509103183,0.0007396442965151025
HOPE,0.0020526432951451213,0.03744911054203138,0.00775609043002318,0.00624200478078121,0.0012434555134747064
APLS,7.398936525982382e-33,0.037387330017127865,0.007987086791741285,0.0010379547173069985,0.0005307439843466771
TXG,7.398936525982382e-33,0.037793694759069255,0.007595071820036015,0.00103242571142825,0.0005053028510615796
SLVM,1.1683625728819015e-30,0.037537246597495855,0.007574555452861404,0.0010347807800010645,0.0005215299730641456
CWK,0.004116993094797204,0.03776109312574854,0.007743898142964455,0.006233918071016854,0.0012453021573395028
HNI,0.001968297908501751,0.03737927013110469,0.007688968936328861,0.0031634193835155086,0.0008919752930004992
DK,7.308778816989041e-10,0.03721659336433062,0.007684213808598807,0.0010603629369836858,0.0005240405776412881
WAFD,2.9413838879861637e-05,0.03728663334221015,0.008097578719888794,0.0010746931083843632,0.0005203287230375543
DV,7.398936525982382e-33,0.03723140580966306,0.007641928373704291,0.0010555728335937356,0.0005128801591289324
COUR,7.398936525982382e-33,0.037224118579636055,0.00775738258628315,0.0010910740495384205,0.0005090184161235727
OFG,0.0010635167255256411,0.03755706137344463,0.007550774578418304,0.003134519335015764,0.0008667526293222296
EQC,2.612754590904123e-06,0.03785115012587156,0.00772168631848915,0.0010660799586143814,0.0005265449660752637
AGIO,2.9870532779791938e-30,0.03734711937854238,0.00786808312245786,0.001062050732418038,0.000506854743712056
STBA,0.0009987584071788971,0.03744050374964285,0.00799182118873747,0.005251348671322475,0.0011412769631913675
NTLA,5.4343576261589585e-05,0.03756276045914403,0.008002818530086324,0.0021331966803487994,0.0007380096705553585
IBTA,8.457199034720611e-08,0.03721884205679186,0.00796009886454277,0.0010581947389211167,0.0005139393728182841
GTII.CN,1.698672670311684e-05,0.0372294212679293,0.007581688887773709,0.0010744404156374195,0.0005221164446450998
INSW,7.398936525982382e-33,0.03741804423220762,0.007562718327700956,0.0010346543283512384,0.0005163989541551237
LPG,7.398936525982382e-33,0.037230863794372376,0.007798473178052521,0.001076133748901453,0.000505875140921457
ALEX,1.600948102897083e-05,0.03710734813049837,0.007564127394091373,0.002102496805060932,0.0006801904051129737
EYE,2.414686556148771e-07,0.0373016043969976,0.00762650527308569,0.0010257941249451731,0.0005181607817078718
OPFI,8.430867609164765e-06,0.03760298232880493,0.007789989200141252,0.0010533158552086656,0.0005025365628433023
